,http://www.scion-sample.org/,http://www.scion-sample.org/favicon.ico,http://www.scion-sample.org/hello-world,http://www.scion-sample.org/sample-json,http://www.scion-sample.org/sample-text,http://www.scion-sample.org:8899/SCION_Lec.m3u8,http://www.scion-sample.org:8899/SCION_Lec_100.m4s,http://www.scion-sample.org:8181/sample-image,http://www.scion-sample.org:8181/sample-gif,http://www.scion-sample.org:8181/sample-audio,http://www.scion-sample.org:8181/sample-video
fetch_0,1.5497627258300781,1.759361982345581,1.5751194953918457,1.6054003238677979,1.6104660034179688,1.5280754566192627,1.9733378887176514,1.4852571487426758,3.7287635803222656,7.086195945739746,116.10691595077515
fetch_1,0.0666191577911377,0.3061342239379883,0.06757998466491699,0.06633853912353516,0.06677126884460449,0.06850552558898926,0.5128920078277588,0.0692603588104248,1.82454252243042,7.866889715194702,105.90854501724243
fetch_2,0.07024693489074707,0.13105416297912598,0.06982159614562988,0.0657203197479248,0.06982183456420898,0.07246017456054688,0.6378180980682373,0.06411314010620117,1.6416513919830322,9.504757165908813,101.52565860748291
fetch_3,0.0735938549041748,0.20571231842041016,0.06525444984436035,0.2745487689971924,0.07486200332641602,0.07194185256958008,0.91444993019104,0.06403470039367676,1.9406418800354004,6.133084297180176,53.444530725479126
fetch_4,0.06840038299560547,0.1305091381072998,0.08264422416687012,0.06502795219421387,0.07758712768554688,0.0807344913482666,1.1970014572143555,0.07286286354064941,1.705606460571289,6.553891658782959,
